inventory_id,product_id,warehouse_id,inventory_date,opening_stock,received_quantity,sold_quantity,closing_stock,damaged_quantity
22045,P0270,W10,2025-04-30,488,212,44,648,8
22046,P0270,W11,2025-04-30,358,32,42,348,0
22047,P0270,W12,2025-04-30,347,94,8,431,2
22048,P0270,W13,2025-04-30,561,267,3,822,3
22049,P0270,W14,2025-04-30,277,227,37,463,4
22050,P0270,W15,2025-04-30,540,154,14,0,3
22051,P0271,W01,2025-04-30,1213,532,0,1729,16
22052,P0271,W02,2025-04-30,700,301,18,980,3
22053,P0271,W03,2025-04-30,1290,375,35,5086,14
22054,P0271,W04,2025-04-30,1411,419,86,1738,6
22055,P0271,W05,2025-04-30,941,388,40,1280,9
22056,P0271,W06,2025-04-30,1682,296,32,1945,1
22057,P0271,W07,2025-04-30,982,371,0,1349,4
22058,P0271,W08,2025-04-30,1434,377,17,1789,5
22059,P0271,W09,2025-04-30,1096,284,59,1317,4
22060,P0271,W10,2025-04-30,1088,477,0,1560,5
22061,P0271,W11,2025-04-30,1115,586,0,1690,11
22062,P0271,W12,2025-04-30,660,276,4,929,3
22063,P0271,W13,2025-04-30,547,771,47,1260,11
22064,P0271,W14,2025-04-30,545,290,0,827,8
22065,P0271,W15,2025-04-30,672,703,46,1311,18
22066,P0272,W01,2025-04-30,707,286,0,983,10
22067,P0272,W02,2025-04-30,998,386,8,1367,9
22068,P0272,W03,2025-04-30,460,38,0,2334,1
22069,P0272,W04,2025-04-30,979,0,55,924,0
22070,P0272,W05,2025-04-30,902,367,48,3384,14
22071,P0272,W06,2025-04-30,821,275,18,1063,15
22072,P0272,W07,2025-04-30,412,280,0,686,6
22073,P0272,W08,2025-04-30,435,79,44,467,3
22074,P0272,W09,2025-04-30,662,100,62,700,0
22075,P0272,W10,2025-04-30,877,471,0,3200,12
22076,P0272,W11,2025-04-30,591,387,13,959,6
22077,P0272,W12,2025-04-30,250,269,23,494,2
22078,P0272,W13,2025-04-30,536,354,33,849,8
22079,P0272,W14,2025-04-30,1084,353,16,1420,1
22080,P0272,W15,2025-04-30,54,431,20,448,17
22081,P0273,W01,2025-04-30,1185,436,59,1553,9
22082,P0273,W02,2025-04-30,1269,263,13,1512,7
22083,P0273,W03,2025-04-30,789,304,127,0,4
22084,P0273,W04,2025-04-30,1306,579,0,1882,3
22085,P0273,W05,2025-04-30,1339,498,47,1775,15
22086,P0273,W06,2025-04-30,564,334,74,817,7
22087,P0273,W07,2025-04-30,781,576,57,1298,2
22088,P0273,W08,2025-04-30,840,290,8,1115,7
22089,P0273,W09,2025-04-30,1059,336,16,1379,0
22090,P0273,W10,2025-04-30,1160,423,59,1516,8
22091,P0273,W11,2025-04-30,760,202,31,3055,2
22092,P0273,W12,2025-04-30,846,394,54,1177,9
22093,P0273,W13,2025-04-30,1008,0,114,894,0
22094,P0273,W14,2025-04-30,1101,364,83,1380,2
22095,P0273,W15,2025-04-30,1438,556,11,1972,11
22096,P0274,W01,2025-04-30,483,321,14,0,2
22097,P0274,W02,2025-04-30,613,154,44,723,0
22098,P0274,W03,2025-04-30,644,212,37,816,3
22099,P0274,W04,2025-04-30,430,317,56,681,10
22100,P0274,W05,2025-04-30,659,174,9,821,3
22101,P0274,W06,2025-04-30,527,193,0,718,2
22102,P0274,W07,2025-04-30,578,327,0,898,7
22103,P0274,W08,2025-04-30,644,294,44,890,4
22104,P0274,W09,2025-04-30,402,85,25,460,2
22105,P0274,W10,2025-04-30,795,287,52,1024,6
22106,P0274,W11,2025-04-30,877,86,0,960,3
22107,P0274,W12,2025-04-30,642,416,56,996,6
22108,P0274,W13,2025-04-30,765,97,61,800,1
22109,P0274,W14,2025-04-30,881,380,41,1213,7
22110,P0274,W15,2025-04-30,724,216,44,892,4
22111,P0275,W01,2025-04-30,308,0,0,308,0
22112,P0275,W02,2025-04-30,383,56,4,1159,1
22113,P0275,W03,2025-04-30,145,138,12,268,3
22114,P0275,W04,2025-04-30,413,144,16,535,6
22115,P0275,W05,2025-04-30,356,170,0,525,1
22116,P0275,W06,2025-04-30,273,143,7,406,3
22117,P0275,W07,2025-04-30,285,173,0,456,2
22118,P0275,W08,2025-04-30,267,39,20,286,0
22119,P0275,W09,2025-04-30,193,69,18,241,3
22120,P0275,W10,2025-04-30,202,158,7,349,4
22121,P0275,W11,2025-04-30,380,122,17,483,2
22122,P0275,W12,2025-04-30,288,103,7,383,1
22123,P0275,W13,2025-04-30,318,172,0,483,7
22124,P0275,W14,2025-04-30,150,62,14,195,3
22125,P0275,W15,2025-04-30,439,54,0,493,0
22126,P0276,W01,2025-04-30,295,63,14,343,1
22127,P0276,W02,2025-04-30,191,125,7,304,5
22128,P0276,W03,2025-04-30,215,61,0,275,1
22129,P0276,W04,2025-04-30,295,123,6,412,0
22130,P0276,W05,2025-04-30,253,102,16,336,3
22131,P0276,W06,2025-04-30,111,83,11,181,2
22132,P0276,W07,2025-04-30,201,0,7,194,0
22133,P0276,W08,2025-04-30,125,69,21,172,1
22134,P0276,W09,2025-04-30,166,74,4,236,0
22135,P0276,W10,2025-04-30,72,116,16,0,2
22136,P0276,W11,2025-04-30,242,85,21,304,2
22137,P0276,W12,2025-04-30,178,108,0,282,4
22138,P0276,W13,2025-04-30,173,53,0,223,3
22139,P0276,W14,2025-04-30,261,72,9,323,1
22140,P0276,W15,2025-04-30,154,51,5,195,5
22141,P0277,W01,2025-04-30,521,201,18,700,4
22142,P0277,W02,2025-04-30,618,325,0,933,10
22143,P0277,W03,2025-04-30,626,47,18,654,1
22144,P0277,W04,2025-04-30,717,242,0,957,2
22145,P0277,W05,2025-04-30,474,455,35,881,13
22146,P0277,W06,2025-04-30,784,224,48,957,3
22147,P0277,W07,2025-04-30,795,170,0,965,0
22148,P0277,W08,2025-04-30,402,272,0,673,1
22149,P0277,W09,2025-04-30,412,110,24,496,2
22150,P0277,W10,2025-04-30,785,152,13,922,2
22151,P0277,W11,2025-04-30,533,283,21,792,3
22152,P0277,W12,2025-04-30,511,150,11,647,3
22153,P0277,W13,2025-04-30,482,320,37,2892,2
22154,P0277,W14,2025-04-30,474,100,32,542,0
22155,P0277,W15,2025-04-30,914,469,23,1353,7
22156,P0278,W01,2025-04-30,355,19,12,362,0
22157,P0278,W02,2025-04-30,542,131,0,671,2
22158,P0278,W03,2025-04-30,271,110,11,367,3
22159,P0278,W04,2025-04-30,433,121,26,524,4
22160,P0278,W05,2025-04-30,305,179,7,477,0
22161,P0278,W06,2025-04-30,206,247,21,423,9
22162,P0278,W07,2025-04-30,407,230,0,636,1
22163,P0278,W08,2025-04-30,381,137,14,502,2
22164,P0278,W09,2025-04-30,429,81,10,497,3
22165,P0278,W10,2025-04-30,532,133,6,658,1
22166,P0278,W11,2025-04-30,289,196,6,478,1
22167,P0278,W12,2025-04-30,566,28,0,594,0
22168,P0278,W13,2025-04-30,267,95,6,355,1
22169,P0278,W14,2025-04-30,258,152,24,382,4
22170,P0278,W15,2025-04-30,274,190,23,439,2
22171,P0279,W01,2025-04-30,544,324,30,830,8
22172,P0279,W02,2025-04-30,397,272,15,652,2
22173,P0279,W03,2025-04-30,214,268,6,472,4
22174,P0279,W04,2025-04-30,320,140,19,441,0
22175,P0279,W05,2025-04-30,481,261,43,696,3
22176,P0279,W06,2025-04-30,566,114,4,674,2
22177,P0279,W07,2025-04-30,694,166,0,855,5
22178,P0279,W08,2025-04-30,368,202,30,537,3
22179,P0279,W09,2025-04-30,657,162,25,793,1
22180,P0279,W10,2025-04-30,333,102,13,421,1
22181,P0279,W11,2025-04-30,624,0,20,604,0
22182,P0279,W12,2025-04-30,575,204,24,753,2
22183,P0279,W13,2025-04-30,326,63,37,350,2
22184,P0279,W14,2025-04-30,234,151,6,378,1
22185,P0279,W15,2025-04-30,500,81,17,563,1
22186,P0280,W01,2025-04-30,572,151,1,719,3
22187,P0280,W02,2025-04-30,378,151,0,526,3
22188,P0280,W03,2025-04-30,539,358,18,874,5
22189,P0280,W04,2025-04-30,260,120,26,353,1
22190,P0280,W05,2025-04-30,460,310,0,764,6
22191,P0280,W06,2025-04-30,323,173,30,1258,6
22192,P0280,W07,2025-04-30,78,124,34,166,2
22193,P0280,W08,2025-04-30,733,163,16,879,1
22194,P0280,W09,2025-04-30,478,235,17,692,4
22195,P0280,W10,2025-04-30,357,199,19,536,1
22196,P0280,W11,2025-04-30,333,101,12,421,1
22197,P0280,W12,2025-04-30,501,141,5,635,2
22198,P0280,W13,2025-04-30,358,189,26,1786,4
22199,P0280,W14,2025-04-30,269,184,19,426,8
22200,P0280,W15,2025-04-30,262,209,4,464,3
22201,P0281,W01,2025-04-30,637,169,28,774,4
22202,P0281,W02,2025-04-30,738,234,22,943,7
22203,P0281,W03,2025-04-30,670,151,56,760,5
22204,P0281,W04,2025-04-30,627,319,17,923,6
22205,P0281,W05,2025-04-30,521,374,50,838,7
22206,P0281,W06,2025-04-30,449,225,13,657,4
22207,P0281,W07,2025-04-30,626,362,14,968,6
22208,P0281,W08,2025-04-30,514,243,21,2316,7
22209,P0281,W09,2025-04-30,87,117,15,187,2
22210,P0281,W10,2025-04-30,595,161,42,708,6
22211,P0281,W11,2025-04-30,658,12,30,640,0
22212,P0281,W12,2025-04-30,557,136,39,651,3
22213,P0281,W13,2025-04-30,535,101,0,635,1
22214,P0281,W14,2025-04-30,625,270,0,893,2
22215,P0281,W15,2025-04-30,514,266,53,2558,3
22216,P0282,W01,2025-04-30,938,284,31,1186,5
22217,P0282,W02,2025-04-30,1055,523,14,1556,8
22218,P0282,W03,2025-04-30,311,305,32,574,10
22219,P0282,W04,2025-04-30,647,40,0,687,0
22220,P0282,W05,2025-04-30,645,389,47,981,6
22221,P0282,W06,2025-04-30,397,490,14,867,6
22222,P0282,W07,2025-04-30,750,329,52,1022,5
22223,P0282,W08,2025-04-30,959,377,3,1329,4
22224,P0282,W09,2025-04-30,911,179,20,1061,9
22225,P0282,W10,2025-04-30,745,250,64,930,1
22226,P0282,W11,2025-04-30,786,252,0,1037,1
22227,P0282,W12,2025-04-30,845,223,30,1037,1
22228,P0282,W13,2025-04-30,539,516,2,1042,11
22229,P0282,W14,2025-04-30,598,336,76,854,4
22230,P0282,W15,2025-04-30,837,132,115,848,6
22231,P0283,W01,2025-04-30,214,216,7,420,3
22232,P0283,W02,2025-04-30,431,127,10,547,1
22233,P0283,W03,2025-04-30,112,278,15,372,3
22234,P0283,W04,2025-04-30,349,189,6,529,3
22235,P0283,W05,2025-04-30,151,83,0,232,2
22236,P0283,W06,2025-04-30,365,237,1,593,8
22237,P0283,W07,2025-04-30,389,82,0,469,2
22238,P0283,W08,2025-04-30,378,162,0,540,0
22239,P0283,W09,2025-04-30,365,107,5,465,2
22240,P0283,W10,2025-04-30,383,178,0,554,7
22241,P0283,W11,2025-04-30,607,51,1,653,4
22242,P0283,W12,2025-04-30,338,92,22,408,0
22243,P0283,W13,2025-04-30,253,215,31,435,2
22244,P0283,W14,2025-04-30,347,97,22,422,0
22245,P0283,W15,2025-04-30,266,127,20,370,3
22246,P0284,W01,2025-04-30,594,177,1,770,0
22247,P0284,W02,2025-04-30,383,40,20,403,0
22248,P0284,W03,2025-04-30,548,199,9,731,7
22249,P0284,W04,2025-04-30,501,74,15,559,1
22250,P0284,W05,2025-04-30,332,273,26,571,8
22251,P0284,W06,2025-04-30,340,281,0,614,7
22252,P0284,W07,2025-04-30,614,223,11,820,6
22253,P0284,W08,2025-04-30,294,236,20,508,2
22254,P0284,W09,2025-04-30,395,188,0,580,3
22255,P0284,W10,2025-04-30,298,0,0,1770,0
22256,P0284,W11,2025-04-30,395,192,55,530,2
22257,P0284,W12,2025-04-30,497,223,22,692,6
22258,P0284,W13,2025-04-30,385,30,24,391,0
22259,P0284,W14,2025-04-30,342,143,0,483,2
22260,P0284,W15,2025-04-30,518,355,22,845,6
22261,P0285,W01,2025-04-30,178,115,4,288,1
22262,P0285,W02,2025-04-30,259,64,15,307,1
22263,P0285,W03,2025-04-30,286,115,0,400,1
22264,P0285,W04,2025-04-30,169,50,11,207,1
22265,P0285,W05,2025-04-30,156,57,16,193,4
22266,P0285,W06,2025-04-30,149,42,21,169,1
22267,P0285,W07,2025-04-30,169,112,15,263,3
22268,P0285,W08,2025-04-30,165,4,9,160,0
22269,P0285,W09,2025-04-30,118,159,4,273,0
22270,P0285,W10,2025-04-30,191,79,19,248,3
22271,P0285,W11,2025-04-30,177,75,12,240,0
22272,P0285,W12,2025-04-30,177,84,8,250,3
22273,P0285,W13,2025-04-30,256,85,6,335,0
22274,P0285,W14,2025-04-30,134,179,0,310,3
22275,P0285,W15,2025-04-30,226,102,18,308,2
22276,P0286,W01,2025-04-30,544,501,83,957,5
22277,P0286,W02,2025-04-30,655,418,30,1036,7
22278,P0286,W03,2025-04-30,1378,591,0,1959,10
22279,P0286,W04,2025-04-30,1068,0,70,998,0
22280,P0286,W05,2025-04-30,811,383,62,1128,4
22281,P0286,W06,2025-04-30,800,341,66,1074,1
22282,P0286,W07,2025-04-30,809,508,94,1208,15
22283,P0286,W08,2025-04-30,908,245,56,1095,2
22284,P0286,W09,2025-04-30,1489,333,16,1805,1
22285,P0286,W10,2025-04-30,738,307,18,1024,3
22286,P0286,W11,2025-04-30,887,267,22,1129,3
22287,P0286,W12,2025-04-30,339,139,19,455,4
22288,P0286,W13,2025-04-30,974,424,0,1389,9
22289,P0286,W14,2025-04-30,757,232,66,916,7
22290,P0286,W15,2025-04-30,868,359,50,1175,2
22291,P0287,W01,2025-04-30,210,100,16,290,4
22292,P0287,W02,2025-04-30,276,154,15,415,0
22293,P0287,W03,2025-04-30,290,145,7,428,0
22294,P0287,W04,2025-04-30,237,143,4,375,1
22295,P0287,W05,2025-04-30,272,77,0,347,2
22296,P0287,W06,2025-04-30,251,87,21,312,5
22297,P0287,W07,2025-04-30,365,131,15,974,0
22298,P0287,W08,2025-04-30,386,0,7,379,0
22299,P0287,W09,2025-04-30,207,92,11,286,2
22300,P0287,W10,2025-04-30,281,106,24,361,2
22301,P0287,W11,2025-04-30,14,60,0,73,1
22302,P0287,W12,2025-04-30,417,47,10,454,0
22303,P0287,W13,2025-04-30,169,70,1,238,0
22304,P0287,W14,2025-04-30,208,151,4,354,1
22305,P0287,W15,2025-04-30,358,118,19,455,2
22306,P0288,W01,2025-04-30,721,210,68,849,14
22307,P0288,W02,2025-04-30,532,106,0,638,0
22308,P0288,W03,2025-04-30,1175,195,0,1367,3
22309,P0288,W04,2025-04-30,697,2,24,675,0
22310,P0288,W05,2025-04-30,654,468,48,1069,5
22311,P0288,W06,2025-04-30,674,416,49,1040,1
22312,P0288,W07,2025-04-30,694,418,31,1077,4
22313,P0288,W08,2025-04-30,566,141,34,669,4
22314,P0288,W09,2025-04-30,946,330,0,1272,4
22315,P0288,W10,2025-04-30,726,99,0,824,1
22316,P0288,W11,2025-04-30,475,583,46,1005,7
22317,P0288,W12,2025-04-30,559,450,16,978,15
22318,P0288,W13,2025-04-30,560,258,36,3258,6
22319,P0288,W14,2025-04-30,955,309,14,1246,4
22320,P0288,W15,2025-04-30,714,337,38,1008,5
22321,P0289,W01,2025-04-30,72,17,6,83,0
22322,P0289,W02,2025-04-30,73,88,4,155,2
22323,P0289,W03,2025-04-30,119,46,6,158,1
22324,P0289,W04,2025-04-30,98,45,3,139,1
22325,P0289,W05,2025-04-30,100,70,12,157,1
22326,P0289,W06,2025-04-30,143,44,6,179,2
22327,P0289,W07,2025-04-30,119,71,0,190,0
22328,P0289,W08,2025-04-30,93,6,0,99,0
22329,P0289,W09,2025-04-30,82,66,6,138,4
22330,P0289,W10,2025-04-30,56,53,0,108,1
22331,P0289,W11,2025-04-30,60,86,2,0,1
22332,P0289,W12,2025-04-30,26,46,4,68,0
22333,P0289,W13,2025-04-30,75,66,6,133,2
22334,P0289,W14,2025-04-30,38,43,11,70,0
22335,P0289,W15,2025-04-30,81,37,1,116,1
22336,P0290,W01,2025-04-30,1161,528,19,1664,6
22337,P0290,W02,2025-04-30,1011,401,20,1379,13
22338,P0290,W03,2025-04-30,1325,619,0,1931,13
22339,P0290,W04,2025-04-30,1041,504,17,1525,3
22340,P0290,W05,2025-04-30,650,276,54,869,3
22341,P0290,W06,2025-04-30,650,537,0,1174,13
22342,P0290,W07,2025-04-30,1418,258,9,1663,4
22343,P0290,W08,2025-04-30,812,572,26,1342,16
22344,P0290,W09,2025-04-30,1279,467,25,1719,2
22345,P0290,W10,2025-04-30,1491,18,3,1505,1
22346,P0290,W11,2025-04-30,385,425,10,791,9
22347,P0290,W12,2025-04-30,462,447,47,851,11
22348,P0290,W13,2025-04-30,915,452,40,1320,7
22349,P0290,W14,2025-04-30,1381,665,43,1985,18
22350,P0290,W15,2025-04-30,1085,182,0,1267,0
22351,P0291,W01,2025-04-30,80,116,1,194,1
22352,P0291,W02,2025-04-30,73,22,12,83,0
22353,P0291,W03,2025-04-30,139,21,3,157,0
22354,P0291,W04,2025-04-30,149,25,3,171,0
22355,P0291,W05,2025-04-30,113,53,0,166,0
22356,P0291,W06,2025-04-30,162,95,6,248,3
22357,P0291,W07,2025-04-30,256,80,18,318,0
22358,P0291,W08,2025-04-30,156,63,0,219,0
22359,P0291,W09,2025-04-30,104,35,0,0,0
22360,P0291,W10,2025-04-30,127,101,5,222,1
22361,P0291,W11,2025-04-30,136,47,2,181,0
22362,P0291,W12,2025-04-30,169,96,5,260,0
22363,P0291,W13,2025-04-30,226,83,15,294,0
22364,P0291,W14,2025-04-30,205,39,9,234,1
22365,P0291,W15,2025-04-30,218,44,0,262,0
22366,P0292,W01,2025-04-30,1070,972,28,4582,12
22367,P0292,W02,2025-04-30,417,688,17,1079,9
22368,P0292,W03,2025-04-30,1408,216,0,4475,7
22369,P0292,W04,2025-04-30,1013,630,31,1607,5
22370,P0292,W05,2025-04-30,830,359,21,1164,4
22371,P0292,W06,2025-04-30,1102,663,24,1737,4
22372,P0292,W07,2025-04-30,1336,36,76,1296,0
22373,P0292,W08,2025-04-30,364,738,68,1026,8
22374,P0292,W09,2025-04-30,1512,376,37,1838,13
22375,P0292,W10,2025-04-30,908,643,20,1517,14
22376,P0292,W11,2025-04-30,1340,723,34,2000,29
22377,P0292,W12,2025-04-30,1724,515,25,2210,4
22378,P0292,W13,2025-04-30,1169,282,75,1368,8
22379,P0292,W14,2025-04-30,1171,387,51,1500,7
22380,P0292,W15,2025-04-30,1581,751,57,4824,8
22381,P0293,W01,2025-04-30,632,0,0,632,0
22382,P0293,W02,2025-04-30,1293,313,24,1579,3
22383,P0293,W03,2025-04-30,722,351,0,1070,3
22384,P0293,W04,2025-04-30,1069,0,29,1040,0
22385,P0293,W05,2025-04-30,770,441,74,1128,9
22386,P0293,W06,2025-04-30,1296,266,14,1548,0
22387,P0293,W07,2025-04-30,812,225,16,1019,2
22388,P0293,W08,2025-04-30,879,551,72,1346,12
22389,P0293,W09,2025-04-30,1058,144,74,1126,2
22390,P0293,W10,2025-04-30,1289,378,0,1663,4
22391,P0293,W11,2025-04-30,828,448,8,1258,10
22392,P0293,W12,2025-04-30,644,263,91,812,4
22393,P0293,W13,2025-04-30,1061,218,72,1206,1
22394,P0293,W14,2025-04-30,1490,124,0,1613,1
22395,P0293,W15,2025-04-30,1267,422,0,1679,10
22396,P0294,W01,2025-04-30,279,135,7,406,1
22397,P0294,W02,2025-04-30,350,58,9,398,1
22398,P0294,W03,2025-04-30,143,126,15,253,1
22399,P0294,W04,2025-04-30,205,65,0,269,1
22400,P0294,W05,2025-04-30,258,73,8,322,1
22401,P0294,W06,2025-04-30,134,107,0,240,1
22402,P0294,W07,2025-04-30,245,111,9,343,4
22403,P0294,W08,2025-04-30,272,42,18,295,1
22404,P0294,W09,2025-04-30,257,95,5,343,4
22405,P0294,W10,2025-04-30,213,112,0,324,1
22406,P0294,W11,2025-04-30,222,158,10,367,3
22407,P0294,W12,2025-04-30,178,127,0,0,2
22408,P0294,W13,2025-04-30,248,41,0,288,1
22409,P0294,W14,2025-04-30,197,137,11,322,1
22410,P0294,W15,2025-04-30,199,66,12,251,2
22411,P0295,W01,2025-04-30,832,317,71,1075,3
22412,P0295,W02,2025-04-30,450,175,2,622,1
22413,P0295,W03,2025-04-30,731,177,44,861,3
22414,P0295,W04,2025-04-30,575,261,24,806,6
22415,P0295,W05,2025-04-30,891,161,36,2590,3
22416,P0295,W06,2025-04-30,1031,264,34,0,3
22417,P0295,W07,2025-04-30,961,179,17,1120,3
22418,P0295,W08,2025-04-30,642,308,34,915,1
22419,P0295,W09,2025-04-30,205,342,51,493,3
22420,P0295,W10,2025-04-30,955,359,0,1313,1
22421,P0295,W11,2025-04-30,932,55,0,986,1
22422,P0295,W12,2025-04-30,496,314,34,775,1
22423,P0295,W13,2025-04-30,517,518,55,967,13
22424,P0295,W14,2025-04-30,567,187,28,726,0
22425,P0295,W15,2025-04-30,1181,277,42,1410,6
22426,P0296,W01,2025-04-30,656,175,65,764,2
22427,P0296,W02,2025-04-30,1121,727,0,1835,13
22428,P0296,W03,2025-04-30,1291,254,28,1514,3
22429,P0296,W04,2025-04-30,944,774,70,4254,6
22430,P0296,W05,2025-04-30,910,391,71,1221,9
22431,P0296,W06,2025-04-30,856,213,0,1063,6
22432,P0296,W07,2025-04-30,408,315,20,697,6
22433,P0296,W08,2025-04-30,635,400,42,987,6
22434,P0296,W09,2025-04-30,1252,191,42,1397,4
22435,P0296,W10,2025-04-30,1383,521,0,1893,11
22436,P0296,W11,2025-04-30,655,430,0,1083,2
22437,P0296,W12,2025-04-30,142,89,6,220,5
22438,P0296,W13,2025-04-30,1317,0,39,1278,0
22439,P0296,W14,2025-04-30,786,217,63,937,3
22440,P0296,W15,2025-04-30,1007,432,0,1434,5
22441,P0297,W01,2025-04-30,331,11,3,338,1
22442,P0297,W02,2025-04-30,341,124,18,0,2
22443,P0297,W03,2025-04-30,371,126,9,487,1
22444,P0297,W04,2025-04-30,228,27,6,249,0
22445,P0297,W05,2025-04-30,232,0,11,0,0
22446,P0297,W06,2025-04-30,232,72,3,301,0
22447,P0297,W07,2025-04-30,395,12,0,407,0
22448,P0297,W08,2025-04-30,145,85,5,225,0
22449,P0297,W09,2025-04-30,160,39,17,182,0
22450,P0297,W10,2025-04-30,224,88,12,300,0
22451,P0297,W11,2025-04-30,334,114,6,441,1
22452,P0297,W12,2025-04-30,192,111,16,286,1
22453,P0297,W13,2025-04-30,318,61,11,366,2
22454,P0297,W14,2025-04-30,245,159,3,397,4
22455,P0297,W15,2025-04-30,356,118,16,458,0
22456,P0298,W01,2025-04-30,778,140,0,918,0
22457,P0298,W02,2025-04-30,540,458,37,0,8
22458,P0298,W03,2025-04-30,731,204,41,891,3
22459,P0298,W04,2025-04-30,746,103,28,821,0
22460,P0298,W05,2025-04-30,445,552,30,960,7
22461,P0298,W06,2025-04-30,843,344,60,1124,3
22462,P0298,W07,2025-04-30,426,44,44,424,2
22463,P0298,W08,2025-04-30,626,469,16,1076,3
22464,P0298,W09,2025-04-30,1093,300,44,1344,5
22465,P0298,W10,2025-04-30,491,207,55,640,3
22466,P0298,W11,2025-04-30,626,379,4,998,3
22467,P0298,W12,2025-04-30,448,521,0,952,17
22468,P0298,W13,2025-04-30,480,270,29,716,5
22469,P0298,W14,2025-04-30,810,370,37,1139,4
22470,P0298,W15,2025-04-30,809,150,60,898,1
22471,P0299,W01,2025-04-30,122,85,5,200,2
22472,P0299,W02,2025-04-30,388,143,1,526,4
22473,P0299,W03,2025-04-30,365,132,0,495,2
22474,P0299,W04,2025-04-30,314,0,6,308,0
22475,P0299,W05,2025-04-30,108,56,1,163,0
22476,P0299,W06,2025-04-30,295,76,0,370,1
22477,P0299,W07,2025-04-30,177,122,3,295,1
22478,P0299,W08,2025-04-30,168,10,6,0,0
22479,P0299,W09,2025-04-30,214,103,1,312,4
22480,P0299,W10,2025-04-30,114,76,0,189,1
22481,P0299,W11,2025-04-30,322,100,16,404,2
22482,P0299,W12,2025-04-30,362,124,13,471,2
22483,P0299,W13,2025-04-30,188,43,3,224,4
22484,P0299,W14,2025-04-30,173,148,8,310,3
22485,P0299,W15,2025-04-30,192,55,29,217,1
22486,P0300,W01,2025-04-30,346,106,19,431,2
22487,P0300,W02,2025-04-30,259,138,28,366,3
22488,P0300,W03,2025-04-30,930,424,19,1331,4
22489,P0300,W04,2025-04-30,789,283,33,1032,7
22490,P0300,W05,2025-04-30,579,212,8,780,3
22491,P0300,W06,2025-04-30,287,133,0,416,4
22492,P0300,W07,2025-04-30,472,214,51,632,3
22493,P0300,W08,2025-04-30,402,182,0,578,6
22494,P0300,W09,2025-04-30,887,129,32,983,1
22495,P0300,W10,2025-04-30,549,67,0,615,1
22496,P0300,W11,2025-04-30,357,146,37,466,0
22497,P0300,W12,2025-04-30,435,173,8,595,5
22498,P0300,W13,2025-04-30,254,275,51,472,6
22499,P0300,W14,2025-04-30,586,272,38,818,2
22500,P0300,W15,2025-04-30,421,52,0,471,2
22501,P0301,W01,2025-04-30,710,330,61,977,2
22502,P0301,W02,2025-04-30,1351,494,46,1795,4
22503,P0301,W03,2025-04-30,592,239,59,772,0
22504,P0301,W04,2025-04-30,1097,552,11,1626,12
22505,P0301,W05,2025-04-30,834,473,86,1215,6
22506,P0301,W06,2025-04-30,536,453,0,979,10
22507,P0301,W07,2025-04-30,1199,317,86,1427,3
22508,P0301,W08,2025-04-30,482,125,41,565,1
22509,P0301,W09,2025-04-30,1322,389,34,1666,11
22510,P0301,W10,2025-04-30,1186,535,31,1680,10
22511,P0301,W11,2025-04-30,1009,806,22,1773,20
22512,P0301,W12,2025-04-30,926,607,48,1473,12
22513,P0301,W13,2025-04-30,650,431,7,1057,17
22514,P0301,W14,2025-04-30,1256,872,98,2009,21
22515,P0301,W15,2025-04-30,767,214,22,3510,1
22516,P0302,W01,2025-04-30,461,186,0,644,3
22517,P0302,W02,2025-04-30,336,204,7,529,4
22518,P0302,W03,2025-04-30,335,42,19,357,1
22519,P0302,W04,2025-04-30,494,247,0,734,7
22520,P0302,W05,2025-04-30,250,64,9,303,2
22521,P0302,W06,2025-04-30,332,159,0,489,2
22522,P0302,W07,2025-04-30,153,247,0,393,7
22523,P0302,W08,2025-04-30,456,285,41,694,6
22524,P0302,W09,2025-04-30,312,131,19,420,4
22525,P0302,W10,2025-04-30,436,172,0,605,3
22526,P0302,W11,2025-04-30,494,189,0,679,4
22527,P0302,W12,2025-04-30,466,10,0,476,0
22528,P0302,W13,2025-04-30,244,141,14,367,4
22529,P0302,W14,2025-04-30,368,193,0,560,1
22530,P0302,W15,2025-04-30,289,136,8,414,3
22531,P0303,W01,2025-04-30,108,71,13,165,1
22532,P0303,W02,2025-04-30,238,148,15,369,2
22533,P0303,W03,2025-04-30,174,0,14,160,0
22534,P0303,W04,2025-04-30,245,220,14,448,3
22535,P0303,W05,2025-04-30,98,84,27,154,1
22536,P0303,W06,2025-04-30,362,217,8,571,0
22537,P0303,W07,2025-04-30,284,92,2,370,4
22538,P0303,W08,2025-04-30,253,136,0,385,4
22539,P0303,W09,2025-04-30,168,137,16,285,4
22540,P0303,W10,2025-04-30,277,62,14,324,1
22541,P0303,W11,2025-04-30,134,106,12,224,4
22542,P0303,W12,2025-04-30,200,121,11,309,1
22543,P0303,W13,2025-04-30,213,203,24,387,5
22544,P0303,W14,2025-04-30,281,83,8,356,0
22545,P0303,W15,2025-04-30,184,136,0,313,7
22546,P0304,W01,2025-04-30,794,531,5,1314,6
22547,P0304,W02,2025-04-30,1405,339,11,1728,5
22548,P0304,W03,2025-04-30,945,122,23,1043,1
22549,P0304,W04,2025-04-30,917,463,19,1352,9
22550,P0304,W05,2025-04-30,889,381,70,1196,4
22551,P0304,W06,2025-04-30,557,347,0,903,1
22552,P0304,W07,2025-04-30,1026,222,0,1241,7
