order_id,order_date,product_id,warehouse_id,supplier_id,quantity,unit_price,order_status,shipping_method,promised_date,delivery_date
O007710,2025-02-25,P0205,W01,S039,2,210.48,Delivered,Standard,2025-03-03,2025-03-02
O007711,2025-02-25,P0310,W15,S023,2,193.43,Delivered,Express,2025-02-28,2025-02-26
O007712,2025-02-25,P0274,W12,S004,1,95.95,Delivered,Express,2025-03-01,2025-02-28
O007713,2025-02-25,P0334,W10,S003,5,160.29,Delivered,Express,2025-03-01,2025-02-27
O007714,2025-02-25,P0271,W10,S021,2,171.17,Delivered,Express,2025-02-27,2025-02-28
O007715,2025-02-25,P0271,W13,S025,1,171.17,Delivered,Same Day,2025-02-26,2025-02-26
O007716,2025-02-25,P0253,W11,S007,4,235.28,Delivered,Standard,2025-03-05,2025-03-04
O007717,2025-02-25,P0372,W03,S005,2,361.1,Delivered,Same Day,2025-02-26,2025-02-26
O007718,2025-02-25,P0202,W10,S040,5,252.35,Cancelled,Standard,2025-03-05,
O007719,2025-02-25,P0277,W04,S017,7,252.38,Delivered,Same Day,2025-02-26,2025-02-26
O007720,2025-02-25,P0231,W09,S005,1,78.58,Delivered,Express,2025-02-27,2025-02-27
O007721,2025-02-25,P0098,W03,S012,6,168.61,Delivered,Standard,2025-03-05,2025-03-03
O007722,2025-02-25,P0102,W06,S011,1,138.75,Delivered,Standard,2025-03-02,2025-03-02
O007723,2025-02-25,P0091,W01,S035,3,309.55,Delivered,Express,2025-02-27,2025-02-26
O007724,2025-02-25,P0049,W15,S026,4,233.55,Delivered,Standard,2025-03-03,2025-03-09
O007725,2025-02-25,P0198,W07,S017,4,61.58,Delivered,Standard,2025-03-05,2025-03-05
O007726,2025-02-25,P0290,W03,S040,1,29.98,Delivered,Standard,2025-03-04,2025-03-03
O007727,2025-02-25,P0229,W10,S014,1,321.35,Delivered,Standard,2025-03-04,2025-03-02
O007728,2025-02-25,P0066,W07,S011,2,238.84,Delivered,Standard,2025-03-04,2025-03-04
O007729,2025-02-25,P0141,W07,S028,3,150.09,Delivered,Standard,2025-03-05,2025-03-04
O007730,2025-02-25,P0394,W08,S021,5,246.54,Delivered,Standard,2025-03-05,2025-03-04
O007731,2025-02-25,P0013,W04,S014,2,276.24,Delivered,Standard,2025-03-05,2025-03-06
O007732,2025-02-25,P0103,W08,S010,1,36.67,Delivered,Express,2025-03-01,2025-02-28
O007733,2025-02-25,P0390,W01,S015,2,269.13,Delivered,Express,2025-03-01,2025-02-28
O007734,2025-02-25,P0066,W11,S013,2,238.84,Delivered,Same Day,2025-02-26,2025-02-26
O007735,2025-02-25,P0299,W04,S022,2,17.56,Delivered,Standard,2025-03-03,2025-03-03
O007736,2025-02-25,P0253,W03,S008,2,235.28,Delivered,Express,2025-02-28,2025-02-28
O007737,2025-02-25,P0147,W13,S007,5,288.28,Delivered,Standard,2025-03-03,2025-03-01
O007738,2025-02-25,P0180,W07,S031,2,186.45,Delivered,Express,2025-03-01,2025-02-27
O007739,2025-02-25,P0322,W06,S019,1,210.53,Delivered,Standard,2025-03-04,2025-03-04
O007740,2025-02-25,P0367,W03,S008,4,36.06,Delivered,Express,2025-02-27,2025-02-27
O007741,2025-02-25,P0300,W06,S029,1,146.26,Delivered,Standard,2025-03-04,2025-03-05
O007742,2025-02-25,P0370,W07,S032,1,35.44,Delivered,Standard,2025-03-02,2025-03-02
O007743,2025-02-25,P0188,W06,S026,2,242.2,Cancelled,Express,2025-02-28,
O007744,2025-02-25,P0088,W11,S005,2,123.65,Delivered,Standard,2025-03-04,2025-03-03
O007745,2025-02-25,P0259,W03,S007,2,264.07,Cancelled,Standard,2025-03-04,
O007746,2025-02-25,P0085,W10,S006,2,161.69,Delivered,Standard,2025-03-01,2025-03-01
O007747,2025-02-25,P0207,W08,S034,5,39.06,Delivered,Standard,2025-03-02,2025-02-28
O007748,2025-02-25,P0397,W11,S006,1,348.08,Delivered,Express,2025-02-28,2025-02-26
O007749,2025-02-25,P0297,W15,S014,2,196.29,Delivered,Standard,2025-03-04,2025-03-04
O007750,2025-02-25,P0008,W06,S027,2,212.71,Delivered,Express,2025-02-28,2025-02-28
O007751,2025-02-25,P0064,W03,S009,1,210.26,Delivered,Standard,2025-03-01,2025-02-27
O007752,2025-02-25,P0242,W15,S015,3,296.65,Delivered,Standard,2025-03-05,2025-03-05
O007753,2025-02-25,P0137,W02,S030,2,270.04,Delivered,Standard,2025-03-03,2025-03-01
O007754,2025-02-25,P0099,W15,S010,2,301.84,Returned,Same Day,2025-02-26,2025-02-26
O007755,2025-02-25,P0117,W09,S007,5,52.73,Returned,Standard,2025-03-03,2025-03-09
O007756,2025-02-25,P0045,W14,S015,1,376.55,Delivered,Standard,2025-03-01,2025-02-27
O007757,2025-02-25,P0332,W12,S026,3,271.79,Delivered,Standard,2025-03-01,2025-02-27
O007758,2025-02-25,P0119,W01,S008,3,246.13,Delivered,Standard,2025-03-01,2025-02-27
O007759,2025-02-25,P0394,W08,S001,2,246.54,Delivered,Same Day,2025-02-26,2025-02-26
O007760,2025-02-25,P0353,W02,S003,5,291.03,Delivered,Same Day,2025-02-26,2025-02-26
O007761,2025-02-25,P0191,W13,S004,2,354.13,Delivered,Standard,2025-03-03,2025-03-06
O007762,2025-02-25,P0260,W11,S031,2,277.6,Delivered,Express,2025-02-28,2025-02-27
O007763,2025-02-25,P0390,W06,S019,2,269.13,Returned,Standard,2025-03-05,2025-03-03
O007764,2025-02-25,P0131,W15,S024,3,243.3,Delivered,Express,2025-02-28,2025-02-28
O007765,2025-02-25,P0038,W09,S011,1,4.81,Delivered,Standard,2025-03-05,2025-03-05
O007766,2025-02-25,P0080,W15,S036,1,206.58,Delivered,Express,2025-02-28,2025-02-28
O007767,2025-02-25,P0094,W10,S011,4,153.08,Delivered,Express,2025-03-01,2025-03-01
O007768,2025-02-25,P0147,W13,S004,2,288.28,Delivered,Standard,2025-03-01,2025-03-08
O007769,2025-02-25,P0093,W14,S038,2,245.25,Delivered,Standard,2025-03-03,2025-03-03
O007770,2025-02-25,P0112,W03,S019,6,330.68,Cancelled,Standard,2025-03-02,
O007771,2025-02-25,P0184,W12,S013,2,228.76,Delivered,Standard,2025-03-01,2025-03-09
O007772,2025-02-26,P0182,W03,S023,4,25.32,Delivered,Standard,2025-03-05,2025-03-04
O007773,2025-02-26,P0144,W15,S012,2,130.41,Delivered,Standard,2025-03-06,2025-03-05
O007774,2025-02-26,P0309,W14,S021,1,54.23,Delivered,Standard,2025-03-03,2025-03-02
O007775,2025-02-26,P0073,W09,S002,3,361.0,Delivered,Standard,2025-03-02,2025-03-03
O007776,2025-02-26,P0161,W15,S002,1,51.09,Delivered,Standard,2025-03-02,2025-03-02
O007777,2025-02-26,P0220,W07,S025,1,152.38,Delivered,Standard,2025-03-06,2025-03-14
O007778,2025-02-26,P0258,W02,S031,4,318.65,Delivered,Express,2025-02-28,2025-02-27
O007779,2025-02-26,P0242,W11,S026,1,296.65,Delivered,Standard,2025-03-04,2025-03-03
O007780,2025-02-26,P0312,W05,S013,2,249.47,Delivered,Express,2025-03-01,2025-03-03
O007781,2025-02-26,P0372,W03,S040,1,361.1,Delivered,Express,2025-03-02,2025-03-01
O007782,2025-02-26,P0105,W03,S027,1,133.18,Delivered,Standard,2025-03-05,2025-03-03
O007783,2025-02-26,P0364,W11,S025,1,173.38,Delivered,Express,2025-03-02,2025-03-01
O007784,2025-02-26,P0202,W07,S006,3,252.35,Delivered,Same Day,2025-02-27,2025-02-27
O007785,2025-02-26,P0279,W05,S033,4,25.4,Delivered,Express,2025-02-28,2025-02-27
O007786,2025-02-26,P0312,W02,S017,2,249.47,Delivered,Standard,2025-03-05,2025-03-04
O007787,2025-02-26,P0083,W09,S022,2,135.0,Delivered,Express,2025-02-28,2025-03-03
O007788,2025-02-26,P0003,W13,S036,3,271.52,Delivered,Express,2025-03-02,2025-02-28
O007789,2025-02-26,P0369,W07,S022,5,234.57,Delivered,Standard,2025-03-03,2025-03-01
O007790,2025-02-26,P0316,W01,S033,4,170.69,Delivered,Standard,2025-03-04,2025-03-03
O007791,2025-02-26,P0301,W12,S007,1,252.48,Delivered,Express,2025-03-02,2025-02-28
O007792,2025-02-26,P0206,W07,S019,3,168.38,Delivered,Express,2025-03-01,2025-03-01
O007793,2025-02-26,P0292,W11,S025,1,74.04,Delivered,Standard,2025-03-06,2025-03-04
O007794,2025-02-26,P0269,W09,S039,3,26.3,Delivered,Standard,2025-03-02,2025-03-02
O007795,2025-02-26,P0031,W02,S026,3,289.71,Delivered,Standard,2025-03-04,2025-03-03
O007796,2025-02-26,P0333,W07,S007,2,165.14,Cancelled,Standard,2025-03-04,
O007797,2025-02-26,P0032,W01,S007,1,257.01,Delivered,Standard,2025-03-03,2025-03-03
O007798,2025-02-26,P0275,W01,S022,1,189.41,Delivered,Standard,2025-03-06,2025-03-05
O007799,2025-02-26,P0322,W09,S018,2,210.53,Cancelled,Express,2025-03-01,
O007800,2025-02-26,P0330,W09,S023,1,163.44,Delivered,Standard,2025-03-05,2025-03-03
O007801,2025-02-26,P0219,W05,S020,4,353.4,Delivered,Standard,2025-03-05,2025-03-05
O007802,2025-02-26,P0178,W07,S019,4,47.95,Delivered,Standard,2025-03-05,2025-03-04
O007803,2025-02-26,P0216,W12,S016,4,168.96,Delivered,Standard,2025-03-05,2025-03-03
O007804,2025-02-26,P0233,W07,S004,2,250.14,Delivered,Standard,2025-03-04,2025-03-02
O007805,2025-02-26,P0184,W07,S023,1,228.76,Returned,Standard,2025-03-02,2025-02-28
O007806,2025-02-26,P0170,W07,S036,4,329.85,Delivered,Standard,2025-03-03,2025-03-01
O007807,2025-02-26,P0251,W08,S037,2,259.67,Delivered,Standard,2025-03-03,2025-03-01
O007808,2025-02-26,P0108,W08,S031,1,76.83,Delivered,Standard,2025-03-06,2025-03-05
O007809,2025-02-26,P0271,W11,S020,2,171.17,Delivered,Standard,2025-03-02,2025-03-04
O007810,2025-02-26,P0306,W08,S011,3,207.62,Delivered,Express,2025-03-02,2025-02-28
O007811,2025-02-26,P0014,W07,S005,4,162.14,Cancelled,Standard,2025-03-05,
O007812,2025-02-26,P0319,W05,S022,4,294.78,Delivered,Standard,2025-03-03,2025-03-03
O007813,2025-02-26,P0142,W04,S016,1,303.64,Delivered,Same Day,2025-02-27,2025-02-27
O007814,2025-02-26,P0066,W15,S011,1,238.84,Cancelled,Standard,2025-03-06,
O007815,2025-02-26,P0161,W01,S006,1,51.09,Delivered,Standard,2025-03-02,2025-03-07
O007816,2025-02-26,P0120,W04,S027,3,155.1,Delivered,Standard,2025-03-02,2025-03-01
O007817,2025-02-26,P0235,W14,S017,2,250.51,Cancelled,Standard,2025-03-03,
O007818,2025-02-26,P0009,W12,S016,2,294.86,Delivered,Express,2025-03-01,2025-02-28
O007819,2025-02-26,P0083,W01,S012,4,135.0,Delivered,Standard,2025-03-04,2025-03-11
O007820,2025-02-26,P0239,W10,S006,2,321.91,Delivered,Standard,2025-03-04,2025-03-04
O007821,2025-02-26,P0112,W13,S024,1,330.68,Delivered,Standard,2025-03-03,2025-03-01
O007822,2025-02-26,P0322,W09,S038,4,210.53,Delivered,Standard,2025-03-05,2025-03-04
O007823,2025-02-26,P0347,W08,S012,1,240.07,Delivered,Standard,2025-03-05,2025-03-07
O007824,2025-02-26,P0167,W12,S036,2,223.63,Delivered,Standard,2025-03-03,2025-03-10
O007825,2025-02-26,P0267,W01,S026,6,42.03,Delivered,Same Day,2025-02-27,2025-02-27
O007826,2025-02-26,P0041,W02,S001,2,258.54,Returned,Express,2025-03-02,2025-02-28
O007827,2025-02-26,P0144,W02,S027,2,130.41,Delivered,Standard,2025-03-05,2025-03-09
O007828,2025-02-26,P0012,W04,S032,1,271.25,Delivered,Same Day,2025-02-27,2025-02-27
O007829,2025-02-26,P0156,W11,S016,6,214.5,Cancelled,Standard,2025-03-03,
O007830,2025-02-26,P0058,W14,S032,10,243.06,Delivered,Standard,2025-03-03,2025-03-06
O007831,2025-02-26,P0287,W09,S027,3,237.35,Cancelled,Express,2025-03-01,
O007832,2025-02-26,P0076,W13,S007,8,303.86,Delivered,Same Day,2025-02-27,2025-02-27
O007833,2025-02-26,P0098,W05,S037,4,168.61,Delivered,Standard,2025-03-02,2025-03-01
O007834,2025-02-26,P0104,W11,S008,2,229.29,Delivered,Express,2025-03-02,2025-02-28
O007835,2025-02-26,P0296,W03,S015,5,140.66,Delivered,Standard,2025-03-05,2025-03-05
O007836,2025-02-26,P0241,W03,S022,3,76.34,Delivered,Standard,2025-03-05,2025-03-03
O007837,2025-02-26,P0068,W10,S009,1,204.86,Delivered,Express,2025-03-02,2025-03-01
O007838,2025-02-26,P0157,W14,S038,5,250.69,Delivered,Standard,2025-03-02,2025-03-01
O007839,2025-02-26,P0168,W08,S019,2,17.0,Delivered,Standard,2025-03-06,2025-03-04
O007840,2025-02-26,P0171,W06,S017,4,222.45,Delivered,Standard,2025-03-06,2025-03-06
O007841,2025-02-26,P0356,W05,S027,2,146.46,Delivered,Standard,2025-03-02,2025-03-07
O007842,2025-02-26,P0032,W07,S040,1,257.01,Delivered,Standard,2025-03-05,2025-03-03
O007843,2025-02-26,P0223,W10,S022,4,52.73,Delivered,Standard,2025-03-03,2025-03-02
O007844,2025-02-26,P0245,W04,S012,1,18.73,Delivered,Express,2025-02-28,2025-02-27
O007845,2025-02-26,P0300,W01,S007,3,146.26,Delivered,Standard,2025-03-06,2025-03-11
O007846,2025-02-26,P0330,W03,S003,1,163.44,Delivered,Express,2025-03-01,2025-02-27
O007847,2025-02-26,P0148,W12,S037,3,271.75,Delivered,Standard,2025-03-05,2025-03-03
O007848,2025-02-26,P0375,W08,S035,4,55.77,Delivered,Express,2025-02-28,2025-02-27
O007849,2025-02-26,P0111,W06,S034,3,202.8,Delivered,Standard,2025-03-03,2025-03-05
O007850,2025-02-26,P0354,W07,S039,3,287.69,Delivered,Express,2025-02-28,2025-02-27
O007851,2025-02-26,P0209,W04,S002,2,32.32,Delivered,Express,2025-02-28,2025-02-28
O007852,2025-02-26,P0045,W12,S005,3,376.55,Delivered,Standard,2025-03-04,2025-03-03
O007853,2025-02-26,P0347,W04,S015,2,240.07,Delivered,Standard,2025-03-03,2025-03-01
O007854,2025-02-26,P0133,W05,S033,2,170.61,Delivered,Express,2025-03-01,2025-03-01
O007855,2025-02-26,P0322,W02,S021,3,210.53,Delivered,Express,2025-03-01,2025-03-07
O007856,2025-02-26,P0287,W08,S024,4,237.35,Delivered,Standard,2025-03-06,2025-03-05
O007857,2025-02-26,P0181,W15,S038,1,283.91,Delivered,Standard,2025-03-03,2025-03-02
O007858,2025-02-26,P0367,W13,S031,1,36.06,Returned,Standard,2025-03-03,2025-03-03
O007859,2025-02-26,P0045,W06,S032,1,376.55,Delivered,Express,2025-03-01,2025-03-01
O007860,2025-02-26,P0212,W11,S029,2,169.93,Delivered,Express,2025-03-01,2025-03-01
O007861,2025-02-26,P0392,W03,S008,1,112.98,Delivered,Express,2025-03-01,2025-02-27
O007862,2025-02-26,P0246,W14,S027,1,134.41,Delivered,Standard,2025-03-04,2025-03-08
O007863,2025-02-26,P0059,W08,S005,4,285.83,Delivered,Standard,2025-03-05,2025-03-03
O007864,2025-02-26,P0395,W04,S038,1,252.6,Delivered,Standard,2025-03-02,2025-03-02
O007865,2025-02-26,P0330,W15,S026,1,163.44,Delivered,Express,2025-03-02,2025-03-02
O007866,2025-02-26,P0145,W15,S001,4,351.94,Cancelled,Standard,2025-03-02,
O007867,2025-02-26,P0323,W02,S024,2,278.33,Delivered,Standard,2025-03-06,2025-03-05
O007868,2025-02-26,P0119,W03,S006,1,246.13,Delivered,Express,2025-03-02,2025-02-28
O007869,2025-02-26,P0396,W14,S011,1,93.52,Delivered,Standard,2025-03-03,2025-03-02
O007870,2025-02-26,P0001,W12,S034,2,79.08,Delivered,Standard,2025-03-06,2025-03-04
O007871,2025-02-26,P0034,W13,S033,3,284.6,Delivered,Standard,2025-03-02,2025-03-02
O007872,2025-02-26,P0347,W01,S038,3,240.07,Delivered,Same Day,2025-02-27,2025-02-27
O007873,2025-02-26,P0369,W05,S029,3,234.57,Delivered,Same Day,2025-02-27,2025-02-27
O007874,2025-02-26,P0063,W11,S024,3,181.98,Delivered,Same Day,2025-02-27,2025-02-27
O007875,2025-02-26,P0006,W10,S005,1,122.99,Delivered,Standard,2025-03-02,2025-03-01
O007876,2025-02-26,P0259,W10,S008,3,264.07,Delivered,Standard,2025-03-03,2025-03-04
O007877,2025-02-26,P0365,W01,S035,4,9.85,Delivered,Express,2025-03-02,2025-03-01
O007878,2025-02-26,P0384,W12,S016,4,232.98,Delivered,Standard,2025-03-05,2025-03-05
O007879,2025-02-26,P0003,W11,S025,4,271.52,Delivered,Standard,2025-03-04,2025-03-05
O007880,2025-02-26,P0347,W05,S017,4,240.07,Delivered,Same Day,2025-02-27,2025-02-27
O007881,2025-02-26,P0032,W15,S013,1,257.01,Delivered,Standard,2025-03-06,2025-03-05
O007882,2025-02-26,P0258,W04,S035,9,318.65,Delivered,Express,2025-02-28,2025-02-27
O007883,2025-02-26,P0061,W12,S034,1,269.33,Delivered,Express,2025-02-28,2025-02-28
O007884,2025-02-26,P0210,W15,S035,1,146.28,Delivered,Standard,2025-03-05,2025-03-03
O007885,2025-02-26,P0316,W03,S031,1,170.69,Delivered,Standard,2025-03-03,2025-03-06
O007886,2025-02-26,P0091,W06,S036,1,309.55,Delivered,Express,2025-02-28,2025-02-28
O007887,2025-02-26,P0045,W09,S009,3,376.55,Delivered,Standard,2025-03-04,2025-03-02
O007888,2025-02-26,P0212,W02,S040,3,169.93,Delivered,Standard,2025-03-02,2025-03-01
O007889,2025-02-26,P0131,W10,S033,2,243.3,Delivered,Standard,2025-03-06,2025-03-08
O007890,2025-02-26,P0183,W02,S029,2,25.76,Delivered,Standard,2025-03-04,2025-03-02
O007891,2025-02-26,P0367,W01,S023,2,36.06,Returned,Express,2025-03-02,2025-03-02
O007892,2025-02-26,P0094,W08,S026,3,153.08,Delivered,Standard,2025-03-03,2025-03-04
O007893,2025-02-26,P0347,W03,S033,1,240.07,Delivered,Standard,2025-03-03,2025-03-01
O007894,2025-02-26,P0020,W05,S018,3,42.29,Delivered,Standard,2025-03-06,2025-03-06
O007895,2025-02-26,P0265,W15,S021,5,254.2,Delivered,Standard,2025-03-02,2025-03-05
O007896,2025-02-26,P0112,W05,S007,1,330.68,Delivered,Standard,2025-03-02,2025-03-01
O007897,2025-02-26,P0328,W15,S007,4,180.64,Delivered,Same Day,2025-02-27,2025-02-27
O007898,2025-02-26,P0202,W01,S015,2,252.35,Delivered,Standard,2025-03-04,2025-03-07
O007899,2025-02-26,P0053,W10,S018,1,49.75,Returned,Standard,2025-03-06,2025-03-06
O007900,2025-02-26,P0258,W12,S009,2,318.65,Delivered,Standard,2025-03-05,2025-03-03
O007901,2025-02-26,P0105,W07,S004,1,133.18,Delivered,Same Day,2025-02-27,2025-02-27
O007902,2025-02-26,P0099,W11,S032,6,301.84,Delivered,Standard,2025-03-04,2025-03-02
O007903,2025-02-26,P0195,W12,S029,1,59.63,Delivered,Standard,2025-03-02,2025-02-28
O007904,2025-02-26,P0348,W02,S039,1,80.4,Cancelled,Express,2025-03-02,
O007905,2025-02-26,P0114,W06,S016,1,49.66,Delivered,Standard,2025-03-04,2025-03-03
O007906,2025-02-26,P0215,W03,S035,2,26.78,Returned,Standard,2025-03-05,2025-03-05
O007907,2025-02-26,P0148,W04,S039,3,271.75,Cancelled,Standard,2025-03-05,
O007908,2025-02-26,P0125,W09,S012,1,223.61,Delivered,Standard,2025-03-06,2025-03-04
O007909,2025-02-26,P0062,W13,S035,4,240.44,Delivered,Standard,2025-03-02,2025-03-01
O007910,2025-02-26,P0116,W13,S031,4,234.65,Delivered,Express,2025-03-01,2025-03-01
O007911,2025-02-26,P0350,W12,S018,1,88.1,Cancelled,Express,2025-03-01,
O007912,2025-02-26,P0298,W10,S001,2,185.4,Delivered,Express,2025-02-28,2025-02-28
O007913,2025-02-26,P0271,W02,S028,3,171.17,Delivered,Standard,2025-03-04,2025-03-03
O007914,2025-02-26,P0271,W09,S028,3,171.17,Delivered,Express,2025-03-02,2025-03-01
O007915,2025-02-26,P0101,W04,S014,1,166.71,Delivered,Express,2025-02-28,2025-02-27
O007916,2025-02-26,P0033,W12,S021,2,165.8,Delivered,Express,2025-03-02,2025-03-02
O007917,2025-02-26,P0269,W10,S005,3,26.3,Delivered,Standard,2025-03-06,2025-03-05
O007918,2025-02-27,P0142,W05,S033,2,303.64,Delivered,Standard,2025-03-04,2025-03-02
O007919,2025-02-27,P0298,W14,S004,2,185.4,Delivered,Standard,2025-03-07,2025-03-09
O007920,2025-02-27,P0032,W15,S040,2,257.01,Returned,Standard,2025-03-05,2025-03-03
O007921,2025-02-27,P0195,W14,S013,1,59.63,Delivered,Standard,2025-03-07,2025-03-06
O007922,2025-02-27,P0158,W08,S011,3,234.31,Cancelled,Express,2025-03-02,
O007923,2025-02-27,P0236,W11,S004,2,326.7,Delivered,Standard,2025-03-06,2025-03-04
O007924,2025-02-27,P0376,W07,S007,1,298.16,Delivered,Express,2025-03-03,2025-03-08
O007925,2025-02-27,P0106,W02,S025,3,165.46,Delivered,Standard,2025-03-05,2025-03-04
O007926,2025-02-27,P0010,W13,S023,7,135.67,Delivered,Standard,2025-03-04,2025-03-03
O007927,2025-02-27,P0003,W08,S012,1,271.52,Delivered,Express,2025-03-01,2025-03-01
O007928,2025-02-27,P0107,W10,S020,1,80.51,Delivered,Standard,2025-03-05,2025-03-05
O007929,2025-02-27,P0380,W02,S026,3,303.21,Delivered,Standard,2025-03-07,2025-03-13
O007930,2025-02-27,P0166,W02,S039,3,175.73,Cancelled,Express,2025-03-03,
O007931,2025-02-27,P0226,W14,S033,2,83.21,Delivered,Express,2025-03-01,2025-03-01
O007932,2025-02-27,P0146,W02,S030,3,91.59,Delivered,Standard,2025-03-05,2025-03-05
O007933,2025-02-27,P0091,W01,S008,3,309.55,Delivered,Express,2025-03-02,2025-03-02
O007934,2025-02-27,P0149,W06,S025,4,141.62,Delivered,Standard,2025-03-07,2025-03-05
O007935,2025-02-27,P0171,W10,S033,2,222.45,Delivered,Standard,2025-03-06,2025-03-04
O007936,2025-02-27,P0015,W01,S032,2,268.05,Delivered,Standard,2025-03-07,2025-03-07
O007937,2025-02-27,P0373,W04,S032,1,347.29,Delivered,Standard,2025-03-03,2025-03-02
O007938,2025-02-27,P0149,W03,S001,6,141.62,Delivered,Express,2025-03-03,2025-03-02
O007939,2025-02-27,P0116,W10,S022,3,234.65,Delivered,Standard,2025-03-05,2025-03-03
O007940,2025-02-27,P0036,W10,S024,1,25.57,Delivered,Standard,2025-03-05,2025-03-04
O007941,2025-02-27,P0001,W09,S005,6,79.08,Delivered,Standard,2025-03-03,2025-03-11
O007942,2025-02-27,P0199,W06,S022,2,170.64,Delivered,Standard,2025-03-06,2025-03-04
O007943,2025-02-27,P0126,W02,S012,2,345.18,Delivered,Express,2025-03-01,2025-03-01
O007944,2025-02-27,P0387,W12,S033,3,25.79,Delivered,Express,2025-03-02,2025-03-09
O007945,2025-02-27,P0368,W07,S030,2,266.82,Delivered,Express,2025-03-02,2025-02-28
O007946,2025-02-27,P0133,W14,S003,3,170.61,Delivered,Standard,2025-03-04,2025-03-03
O007947,2025-02-27,P0108,W01,S029,3,76.83,Delivered,Express,2025-03-03,2025-03-01
O007948,2025-02-27,P0011,W08,S037,3,174.74,Delivered,Standard,2025-03-03,2025-03-04
O007949,2025-02-27,P0236,W14,S033,3,326.7,Delivered,Standard,2025-03-06,2025-03-07
O007950,2025-02-27,P0284,W10,S034,4,354.88,Delivered,Standard,2025-03-06,2025-03-04
O007951,2025-02-27,P0064,W13,S031,3,210.26,Delivered,Express,2025-03-03,2025-03-02
O007952,2025-02-27,P0196,W07,S025,4,36.68,Delivered,Same Day,2025-02-28,2025-02-28
O007953,2025-02-27,P0243,W06,S039,3,88.48,Delivered,Standard,2025-03-05,2025-03-05
O007954,2025-02-27,P0344,W11,S014,2,360.6,Delivered,Express,2025-03-01,2025-02-28
O007955,2025-02-27,P0050,W11,S002,1,78.77,Delivered,Standard,2025-03-05,2025-03-04
O007956,2025-02-27,P0328,W10,S033,3,180.64,Delivered,Standard,2025-03-05,2025-03-08
O007957,2025-02-27,P0201,W01,S001,2,147.09,Delivered,Express,2025-03-03,2025-03-02
O007958,2025-02-27,P0115,W01,S004,1,158.63,Delivered,Express,2025-03-02,2025-03-06
O007959,2025-02-27,P0092,W15,S034,3,182.49,Delivered,Express,2025-03-03,2025-03-02
O007960,2025-02-27,P0206,W14,S029,4,168.38,Delivered,Standard,2025-03-05,2025-03-04
O007961,2025-02-27,P0276,W15,S015,2,305.02,Delivered,Express,2025-03-01,2025-02-28
O007962,2025-02-27,P0264,W05,S026,2,44.36,Delivered,Standard,2025-03-07,2025-03-07
O007963,2025-02-27,P0097,W02,S016,1,253.45,Delivered,Standard,2025-03-04,2025-03-02
O007964,2025-02-27,P0381,W02,S019,2,246.75,Delivered,Express,2025-03-02,2025-02-28
O007965,2025-02-27,P0208,W13,S014,6,133.58,Delivered,Same Day,2025-02-28,2025-02-28
O007966,2025-02-27,P0318,W10,S005,2,214.17,Delivered,Express,2025-03-01,2025-03-08
O007967,2025-02-27,P0177,W09,S013,3,354.06,Delivered,Standard,2025-03-07,2025-03-06
O007968,2025-02-27,P0223,W04,S014,3,52.73,Delivered,Express,2025-03-01,2025-03-01
O007969,2025-02-27,P0130,W07,S015,1,133.25,Delivered,Express,2025-03-03,2025-03-03
O007971,2025-02-27,P0282,W07,S014,2,154.36,Delivered,Standard,2025-03-07,2025-03-05
O007972,2025-02-27,P0018,W09,S022,5,143.15,Delivered,Standard,2025-03-04,2025-03-02
O007973,2025-02-27,P0324,W08,S027,1,260.77,Delivered,Standard,2025-03-04,2025-03-04
O007974,2025-02-27,P0368,W15,S014,1,266.82,Delivered,Express,2025-03-02,2025-02-28
